id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1016969733584680650,Andersonville Abode,544810607,MaryKate,,Edgewater,41.98025,-87.66984,Entire home/apt,,1,13,2024-06-17,0.68,1,0,0,R23000110461
1017283619173732022,Entire Home in Historic Logan Square,197905975,Kelly,,Logan Square,41.91892161408701,-87.70203820395203,Entire home/apt,559,3,39,2025-06-02,2.21,1,129,26,R23000111007
1018493273601155139,Convenience & Comfort with Free Parking,95904838,Theresa,,Avondale,41.93278,-87.70342,Entire home/apt,,1,0,,,3,0,0,R24000116289
1018741655417489265,Ritzy Suites:16 Min from the lake & Downtown loop,545195865,Ava,,Greater Grand Crossing,41.7680684,-87.6150459,Entire home/apt,199,1,35,2025-06-09,1.82,1,250,24,R23000110727
1018882917680798113,Villa Dubois Guest House Room 1,545236821,Villa,,Douglas,41.82728,-87.62034,Private room,,1,21,2025-05-31,1.36,30,194,12,2556094
1018936298993734881,"Wicker Park 6bd/4ba, Steps from Cta, Parking Incl",4420568,Tom,,West Town,41.9040086,-87.67052900000002,Entire home/apt,,2,36,2025-06-01,2.11,3,295,22,R24000116181
1019331705865483537,"Blueground | Streeterville, terrace & gym",107434423,Blueground,,Near North Side,41.8911616,-87.62226299999999,Entire home/apt,403,32,0,,,594,306,0,
1019489123583893647,Historical Pullman - fully furnished apartment,4769133,Ran,,Pullman,41.68789303101942,-87.60462043291685,Entire home/apt,80,32,0,,,3,78,0,
1019577498917299087,Fantastic Location - One Bedroom Basement Apt.,10514167,Mona,,West Ridge,41.98960895306868,-87.6921472325921,Entire home/apt,48,45,3,2025-04-30,0.27,2,321,3,
1019620660679221852,Cozy Work-From-Home Apartment,34734525,Anthony,,Avondale,41.9364446,-87.7121719,Entire home/apt,73,2,48,2025-05-28,2.50,3,351,30,R23000110701
1019723531349626080,Comfy and Walkable,37927147,Lewis,,Uptown,41.9728906,-87.66102459999999,Entire home/apt,,3,22,2025-05-29,1.14,2,4,13,R23000110344
1019911615265112076,Private Bedroom #1 w/ Shared Spaces,490211505,Quang,,Portage Park,41.94812596645438,-87.77170137337171,Private room,55,1,26,2025-06-10,1.40,4,141,15,R22000095273
1020115215865200343,1 Bd/Ba apt on Argyle St (311),109077540,Walter,,Uptown,41.9734972,-87.6564763,Entire home/apt,91,1,32,2025-05-26,1.80,3,205,20,R23000095462
1020501574851822888,Private Bedroom #2 w/ Shared Spaces,490211505,Quang,,Portage Park,41.948,-87.77166,Private room,48,1,17,2025-06-10,1.23,4,142,15,R22000095273
1020506409818245909,Private Bedroom #3 w/ Shared Spaces,490211505,Quang,,Portage Park,41.94786,-87.77265,Private room,52,1,17,2025-06-08,1.03,4,147,11,R22000095273
1020603777261897594,*Hyde Park *2 Masters *2 Living Rooms *Courtyard,31973978,Elisabeth,,Woodlawn,41.7773297,-87.6025538,Entire home/apt,355,1,47,2025-06-16,3.20,1,335,42,R23000101580
1020619316443796267,"Inner-City Experience, Next Stop!",334770987,Aaron,,Albany Park,41.9653,-87.70985,Entire home/apt,237,2,53,2025-06-08,3.40,1,125,36,R24000113103
1020631399344603430,Cozy 2 BR Home Near Downtown & Wrigley Field,219977615,Leah,,Avondale,41.94522397481485,-87.70587251080106,Entire home/apt,149,1,21,2025-04-13,1.13,1,218,14,R23000111430
1020842123803674473,"Blueground | Edgewater, gym, deck & lounge, nr L",107434423,Blueground,,Edgewater,41.9839704,-87.655453,Entire home/apt,201,32,1,2023-12-20,0.05,594,320,0,
1020844640580456072,"Blueground | Gold Coast, gym & lounge, near L",107434423,Blueground,,Near North Side,41.898904,-87.62797,Entire home/apt,318,32,0,,,594,272,0,
1021264374964736912,Modern Comfort in Ukrainian Village,361968698,Amy,,West Town,41.9079588,-87.68930429999999,Entire home/apt,165,2,17,2025-05-10,0.89,22,170,12,R23000104539
1021937467949129191,Modern Gold Coast 3 Bedroom Duplex,31699214,Stephanie,,Near North Side,41.91020064115858,-87.63122126943215,Entire home/apt,319,32,2,2024-08-15,0.19,6,320,2,
1022068498583822549,The Flat on Garfield Square,15515783,Dan,,Humboldt Park,41.8906137,-87.7168576,Entire home/apt,,32,0,,,4,304,0,
1022437489810388874,Grant Park Retreat,2189145,Kelsy,,Loop,41.87097,-87.62515,Entire home/apt,188,32,8,2024-06-28,0.42,1,209,1,
1023437690989920007,Cozy Garden Unit in Logan Square,177157936,Lillian,,Logan Square,41.91739,-87.71407,Entire home/apt,85,2,65,2025-06-15,3.55,1,53,39,R23000111784
1023984587355004616,Villa Dubois Guest House Room 2,545236821,Villa,,Douglas,41.827700273539016,-87.62240257865848,Private room,158,1,14,2025-04-06,0.96,30,194,11,2556094
1023988842821692174,Experience Chicago - Perfect for Work and Leisure,426644088,Lester,,Near North Side,41.89429219839204,-87.6273083615944,Entire home/apt,85,32,6,2025-03-16,0.44,1,133,5,
1024017293697546479,Villa Dubois Guest House Room 3,545236821,Villa,,Douglas,41.827208154384365,-87.62222725880656,Private room,,1,4,2024-06-28,0.26,30,181,1,2556094
1024020973283184586,Villa Dubois Guest House Room 4,545236821,Villa,,Douglas,41.82922,-87.62189,Private room,139,1,5,2025-05-17,0.32,30,192,3,2556094
1024029262532076885,Villa Dubois Guest House Room 5,545236821,Villa,,Douglas,41.829311620531875,-87.62097315794223,Private room,,1,9,2025-06-15,0.55,30,181,6,2556094
1024033341148566281,Villa Dubois Guest House Room 6,545236821,Villa,,Douglas,41.828033686185954,-87.62028438029027,Private room,123,1,13,2025-05-16,0.84,30,188,10,2556094
1024692914359840449,"Avondale Oasis 
Beautiful + Bright 
Condo",349642200,Lourdes,,Logan Square,41.93168,-87.6856,Entire home/apt,202,2,68,2025-06-16,3.98,2,294,50,R23000110739
1024740688085376805,"Beautiful,Spacious & sunny w/Parking-Logan Square",515278470,Joe,,Logan Square,41.9295,-87.72449,Entire home/apt,124,3,49,2025-06-02,3.53,1,277,40,R23000108421
1024962757174077406,LUX Lincoln Park 2BD/2.5BA (+parking),212313279,Nicole And Matt,,Lincoln Park,41.91543,-87.65105,Entire home/apt,384,1,62,2025-06-12,3.29,14,26,39,R24000120578
1025226341120749413,Upscale co-living w/ private bath near UChicago,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,112,2,2,2025-05-02,0.59,61,348,2,R24000119081
1025226398921381361,Upscale co-living near UChicago | 3E Room 2,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,105,2,2,2025-05-31,0.58,61,308,2,R24000119081
1025226455798582194,Upscale co-living near UChicago | 3E Room 3,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,43,32,0,,,61,312,0,
1025226509285940393,Upscale co-living w/ private balcony near UChicago,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,43,32,1,2025-01-27,0.21,61,290,1,
1025226558564994312,Upscale co-living near UChicago | 3E Room 5,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,43,32,0,,,61,278,0,
1025226609528802534,Chic co-living w/ private bath near UChicago,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,49,32,0,,,61,351,0,R24000119080
1025226660064314184,Chic co-living near UChicago | 2W Room 2,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,102,2,4,2025-05-25,0.88,61,333,4,R24000119081
1025226715082495393,Chic co-living near UChicago | 2W Room 3,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,98,2,2,2025-03-15,0.58,61,361,2,R24000119081
1025226766918648390,Chic co-living w/ private balcony near UChicago,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,86,2,1,2025-05-09,0.75,61,361,1,R24000119081
1025226822544125210,Chic co-living near UChicago | 2W Room 5,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,103,2,0,,,61,20,0,R24000119081
1025227475990806457,Modern co-living w/ private bath near UChicago,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,,32,0,,,61,309,0,
1025227523201353015,Modern co-living near UChicago | 2E Room 2,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,97,2,0,,,61,326,0,R24000119080
1025227575674011084,Modern co-living near UChicago | 2E Room 3,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,102,2,2,2025-04-08,0.19,61,343,2,R24000119081
1025227627061614781,Modern co-living w/ private balcony near UChicago,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,98,2,4,2025-06-02,0.55,61,355,4,R24000119080
1025227677352430422,Modern co-living near UChicago | 2E Room 5,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,100,2,2,2025-03-16,0.61,61,360,2,R24000119080
1025227728504537929,Upscale master w/ ensuite bathroom near UChicago,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,49,32,1,2025-01-07,0.19,61,327,1,R24000119080
1025227778231748258,High-end co-living near UChicago | 1W Room 2,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,43,32,0,,,61,256,0,R24000119080
1025227829922947095,High-end co-living near UChicago | 1W Room 3,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,43,32,0,,,61,260,0,
1025227927958648139,High-end co-living near UChicago | 1W Room 5,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,43,32,3,2024-11-14,0.35,61,344,3,R24000119080
1025229388054028280,High-end co-living w/ private bath near UChicago,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,,32,2,2024-11-23,0.25,61,303,2,
1025229440062509671,High-end co-living near UChicago | 3W Room 2,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,45,32,0,,,61,322,0,
1025229490793508323,High-end co-living near UChicago | 3W Room 3,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,43,32,1,2024-08-11,0.10,61,309,1,R24000119081
1025229541817372866,Chic co-living w/ private balcony near UChicago,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,43,32,0,,,61,290,0,
1025229590791376081,High-end co-living near UChicago | 3W Room 5,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,43,32,1,2024-10-06,0.12,61,283,1,R24000119081
1026006821119489840,Dubois Guest House Room 101,545236821,Villa,,Douglas,41.82724,-87.61926,Private room,,1,14,2025-05-25,0.75,30,192,7,2677554
1026018819983920640,Dubois Guest House Room 102,545236821,Villa,,Douglas,41.82639686578531,-87.61716423048595,Private room,,1,24,2025-05-18,1.36,30,189,14,2677554
1026022493362583373,Dubois Guest House Room 103,545236821,Villa,,Douglas,41.82611,-87.61955,Private room,,1,3,2024-03-03,0.18,30,194,0,2677554
1026025481900077695,Villa Dubois 3 Bedroom Suite - 1,545236821,Villa,,Douglas,41.82715,-87.6193,Entire home/apt,,1,0,,,30,187,0,2677554
1026029923078247358,Dubois Guest House Room 201,545236821,Villa,,Douglas,41.825673270528064,-87.6174835795734,Private room,146,1,8,2025-04-27,0.51,30,194,3,2677554
1026032669341036769,Dubois Guest House Room 202,545236821,Villa,,Douglas,41.8267229,-87.6183475,Private room,146,1,9,2025-03-09,0.49,30,196,6,2677554
1026035075481331527,Dubois Guest House Room 203,545236821,Villa,,Douglas,41.82565,-87.61736,Private room,,1,15,2025-05-19,0.81,30,194,9,2677554
1026037885697614966,Villa Dubois 3 Bedroom Suite -2,545236821,Villa,,Douglas,41.8267229,-87.6183475,Entire home/apt,,1,1,2024-09-02,0.10,30,192,1,2677554
1026041816093784262,Dubois Guest House Room 301,545236821,Villa,,Douglas,41.82605,-87.61928,Private room,,1,3,2025-05-25,0.20,30,191,2,2677555
1026045296561740990,Dubois Guest House Room 302,545236821,Villa,,Douglas,41.82577988957697,-87.61716297685219,Private room,157,1,4,2025-04-27,0.24,30,187,2,2677555
1026048651193227442,Dubois Guest House Room 303,545236821,Villa,,Douglas,41.8267229,-87.6183475,Private room,197,1,3,2024-08-16,0.18,30,197,1,2677555
1026050961538018737,Villa Dubois 3 Bedroom Suite - 3,545236821,Villa,,Douglas,41.82739,-87.61738,Entire home/apt,,1,1,2024-06-12,0.08,30,185,0,2677555
1026130488259569779,South Loop/McCormick Pl Getaway!,10491485,Ashley,,Near South Side,41.8465294,-87.6185981,Entire home/apt,291,2,34,2025-06-12,3.52,1,37,34,R25000115603
1026134493337229516,Historic North Park home,522043772,Charles,,North Park,41.97658209999999,-87.7101994,Private room,68,1,59,2025-06-11,3.31,1,280,41,R23000110818
1026199830159458696,Amazing 4BR/4BA Oasis w/ Rooftop & Stunning Design,235678953,Patty,,West Town,41.89029,-87.68228,Entire home/apt,519,2,51,2025-06-08,2.71,26,229,32,R24000122239
1026221631886644257,3BR UChicago Medical Midway Museums Large Comfy %5,100179,Kenneth,,Woodlawn,41.78497,-87.61011,Entire home/apt,,32,0,,,5,47,0,
1027034100540106799,1bedroom apt on Argyle St. (302),109077540,Walter,,Uptown,41.973497184571016,-87.65647619962692,Entire home/apt,82,1,29,2025-04-27,1.59,3,176,21,R24000115038
1027153704777841190,H3. Near Chinatown 3 min Walk from CTA,436959191,Yan Na,,Bridgeport,41.84627,-87.64702,Private room,37,1,45,2025-05-01,2.41,8,340,26,R22000080118
1027433735256072241,Cozy  one-bedroom in vibrant neighborhood,34879752,Adela,,Lincoln Square,41.9788257,-87.69866499999999,Entire home/apt,85,10,6,2025-04-19,0.38,1,151,4,R24000113271
1027756498632544593,Monthly Stay in Lakeview,141157234,Tracy,,Lake View,41.9446835,-87.65820930000001,Entire home/apt,,32,1,2024-05-01,0.07,3,0,0,
1028193257529692820,Modern Apartment on Quiet Street in Andersonville,135738735,Melissa,,Edgewater,41.98506,-87.67299,Entire home/apt,186,3,40,2025-06-16,2.30,1,102,26,R23000108795
1028397038137814793,Gotham City Private Room,537923430,Angelica Jose,,Logan Square,41.92882803675781,-87.69291809572586,Private room,79,1,23,2025-05-25,1.23,2,70,19,R23000110992
1029687426247079475,"31+Stayw/Grg.20min to Midway,S.Loop,Museums &Beach",517271687,Yesenia,,South Lawndale,41.84242037840739,-87.71069248138193,Entire home/apt,93,32,0,,,3,322,0,
1029700612453047311,Long term rental near U of Chicago w/Lake Views,78951792,Andrea,,Kenwood,41.80752,-87.58728,Entire home/apt,92,180,3,2024-12-14,0.28,1,361,3,
1029745325049830588,Duplex Chic River North Retreat,431261724,AW Luxe,,Near North Side,41.89375,-87.62998,Entire home/apt,986,1,6,2024-11-30,0.33,4,0,2,R23000103904
1030081423205436620,Beautiful Lincoln Park House,58790917,Pawan,,Lincoln Park,41.92673820555583,-87.64495411132499,Entire home/apt,401,2,54,2025-06-01,3.88,1,158,46,R24000114184
1030421287623088909,Charming Studio 3blks to Beach,378802870,John,,Edgewater,41.98887760168083,-87.6568596341022,Entire home/apt,130,5,21,2025-05-26,1.21,1,217,14,R22000077060
1030669675835671529,The Lyra: Luxury Group Getaway - Two Penthouses,248760412,Cloud9,,Loop,41.8846244,-87.62585709999999,Entire home/apt,4376,2,2,2025-03-13,0.24,87,241,2,R23000105102
1030738076956919530,Spacious Beautiful Condo,83983642,Yehoshua N,,West Ridge,41.9989894,-87.6987667,Entire home/apt,198,2,77,2025-06-08,4.66,1,117,50,R23000111199
1030971481513401994,Chic co-living w/ private balcony near UChicago,457438194,Anita,,Woodlawn,41.78247,-87.5935,Private room,43,32,1,2024-10-06,0.12,61,350,1,R24000119080
1031214303980063303,The Oasis,224185279,Samreen,,Lincoln Square,41.97967,-87.69812,Entire home/apt,164,1,20,2025-04-09,1.49,1,170,17,R24000116235
1031507631455500630,Boho-Chic Haven in Lincoln Square (w/ home gym)!,99163018,Hadieh,,Lincoln Square,41.968529742039365,-87.68897812750306,Private room,130,1,6,2024-05-24,0.36,1,57,0,R23000109798
1031783398888037859,Gold Coast 1 bd prime location,463200464,Malia,,Near North Side,41.904476341620175,-87.63281380029147,Entire home/apt,139,32,0,,,1,252,0,
1033670978472227539,Elevated Luxury: High-Rise Apt Downtown Chicago,89755474,Vickykumar,,Loop,41.876519078143744,-87.63658211878044,Entire home/apt,100,32,6,2025-04-07,0.47,5,239,5,
1033966796098187818,New Private Apartment - Pilsen Downtown,91845164,Salvador,,Lower West Side,41.85904,-87.64424,Entire home/apt,160,3,9,2025-06-12,2.21,1,37,9,R23000111999
1034019964859804078,"Blueground | Loop, game room, nr park & riverwalk",107434423,Blueground,,Loop,41.886064,-87.624718,Entire home/apt,362,32,0,,,594,291,0,
1034164174185264021,Cozy BohoChic Garden Hideaway in Historic Woodlawn,17791309,Taylor,,Woodlawn,41.7785,-87.61478,Entire home/apt,107,2,24,2025-05-16,1.44,1,74,16,R23000101954
1034988224932460622,Private Queen cozy Bd. B - Chi NW,541263891,Manny,,Norwood Park,41.98308759921548,-87.82384765909956,Private room,,32,0,,,2,17,0,
1035756140141144614,Cozy Basement,362960147,Enrique,,Dunning,41.9482442,-87.79952159999999,Entire home/apt,,3,45,2025-03-31,2.43,1,0,27,R23000111537
1036326380901507111,Modern/laundry/walkable/nearDT/free parking,379820347,Gabriel,,Logan Square,41.91965,-87.71458,Entire home/apt,180,32,6,2025-06-16,0.38,8,164,5,
1036926828449835010,“The Boystown Suite” - Free Parking,35342456,Roberto,,Portage Park,41.93939,-87.75621,Private room,83,3,4,2024-11-19,0.25,22,262,2,R21000074241
1036927065089586235,Large LUX 6BD/4BA Home (+garage/patio),212313279,Nicole And Matt,,Lake View,41.94369937113513,-87.66416726067112,Entire home/apt,922,2,65,2025-06-01,3.51,14,30,43,R23000105729
1036962690403731979,Luxury Loft Collection 01 - Terrace - River North,464407683,Hubbard Holdings,,Near North Side,41.89507023775788,-87.63396640295764,Entire home/apt,966,2,74,2025-06-12,4.10,31,75,51,R23000109918
1036980073608188972,Luxury Loft Collection 02 - Terrace - River North,464407683,Hubbard Holdings,,Near North Side,41.89313158954362,-87.63332204082415,Entire home/apt,630,2,63,2025-06-09,3.49,31,91,39,R23000109919
1036988717682858545,Luxury Loft Collection 03 - Terrace - River North,464407683,Hubbard Holdings,,Near North Side,41.89532,-87.63198,Entire home/apt,694,2,72,2025-06-13,4.00,31,86,48,R23000109920
1037088062633530192,Luxury Stay in Downtown Chicago,283737444,Reco,,West Town,41.89429,-87.64941,Entire home/apt,165,32,0,,,1,77,0,
1037140893464591709,UIC / Little Italy - Lovely 1 Bed 1 Bath Apt.,215444392,Jenna,,Near West Side,41.87123,-87.66366,Entire home/apt,150,1,34,2025-06-15,1.91,2,299,21,R24000123181
1037356236988484598,Condo off the lake,549068594,Darryl,,Kenwood,41.81234,-87.59446,Entire home/apt,,2,31,2025-06-09,1.94,1,247,26,R23000111341
1037514647272206164,"West Loop Corner 2 Bed, 2 Bath",396270947,Jennifer,,Near West Side,41.87782504571849,-87.65042410001021,Entire home/apt,,32,3,2024-11-30,0.17,33,0,2,
1037649592048706727,Bronzeville Manor 1 King bed/U of C/Wi-Fi/Parking!,408740232,Morris Andre,,Grand Boulevard,41.819449338988356,-87.61581923663711,Entire home/apt,77,2,34,2025-06-14,2.00,2,337,17,R23000105096
1037656029913150107,Chic Urban Retreat Near Wrigley Field Parking Incl,233698751,Brooke,,Lake View,41.94183,-87.66595,Entire home/apt,253,2,9,2025-06-02,1.06,1,320,9,R24000122978
1037701992346144341,Luxury Bedroom Number Two,415476032,Vachetta,,Kenwood,41.8169,-87.59908,Private room,95,2,11,2025-03-05,0.80,4,322,9,R23000107315
1037706380595961537,Luxury Master Bedroom,415476032,Vachetta,,Kenwood,41.81586210317832,-87.59858077154377,Private room,143,2,4,2024-08-11,0.36,4,322,4,R23000107315
1037885144146862104,"Peaceful Modern Apt, Heart of South Shore Chicago",175660360,Kaila,,South Shore,41.752560107864696,-87.56056946566936,Entire home/apt,112,4,14,2024-10-01,0.89,1,42,8,R23000111712
1038422185491342656,Private garden unit suite with private entrance,549275202,Gerardo,,Lincoln Square,41.97744762601985,-87.69879207015038,Entire home/apt,161,2,5,2025-06-09,0.46,4,216,5,R24000121155
1039207449856901011,1BR Luxury Apartment Lincoln Park view LongTerm,515855788,Hatice,,Lake View,41.93295819578076,-87.64218588879748,Entire home/apt,245,32,4,2025-02-28,0.27,9,196,3,
1039248907752559339,Contemporary Luxury: New 3BR/2BA Stylish Haven,235678953,Patty,,Near West Side,41.85994414110219,-87.66540377024262,Entire home/apt,302,2,67,2025-06-08,3.66,26,3,41,R23000111666
1039296211983393313,Grand Cozy Duplex: Chicago Haven,498172580,Cyrus,,Bridgeport,41.82629289568248,-87.64803319197941,Entire home/apt,291,2,8,2025-06-08,0.54,1,159,4,R24000115483
1039834005449880717,"A polished, modern affair on iconic Michigan Ave.",545787563,Le Méridien Essex Chicago,,Loop,41.87148,-87.624625,Private room,238,1,251,2025-06-14,13.77,1,112,187,2363584
1039878204197723453,"3-Story,Free Parking,No Pet Fee,Private Patio,W/D",94681080,Emily,,Lincoln Park,41.92023660162564,-87.63806428095093,Entire home/apt,394,2,33,2025-06-07,2.03,1,112,22,R25000126624
1039931710255343620,Gold Coast Ultra-Luxe Rowhome,53709655,Michael,,Near North Side,41.90421,-87.62752,Entire home/apt,1760,32,0,,,1,269,0,
1039970505499984938,The Penthouse at River North,177188450,Level,,Near North Side,41.89230241730131,-87.63733549072307,Entire home/apt,8500,32,0,,,59,269,0,2835961
1040407067866317727,Bronzeville Home! Downtown + McCormick + U of C,35821120,Henok,,Grand Boulevard,41.81771671384606,-87.61136535268511,Entire home/apt,,3,29,2025-06-08,2.24,1,242,27,R23000108915
1040549377928690052,Tranquil Urban Retreat,471115790,Shaun,,Roseland,41.70488,-87.61317,Entire home/apt,,3,6,2024-08-05,0.35,1,0,1,R23000110978
1040565117499557631,2 Bedrs Chicago Getaway in Lakeview Washer/DRY,515855788,Hatice,,Lake View,41.93469,-87.66717,Entire home/apt,194,1,58,2025-06-01,3.17,9,104,28,R23000111749
1040724303268131599,Chic 1BR Urban Retreat in Lakeview and Lincoln Prk,515855788,Hatice,,Lake View,41.936345976337655,-87.66706512548592,Entire home/apt,197,1,48,2025-05-30,2.65,9,97,29,R23000111749
1040976605525453373,Lincoln Park gem with storied jazz & rock history,545891520,Hotel Versey,,Lake View,41.9329771,-87.6455136,Private room,310,32,388,2025-05-28,21.20,1,11,135,2470166
1041082499739771970,"Blueground | Loop, theater, nr Millennium Park",107434423,Blueground,,Loop,41.886064,-87.624718,Entire home/apt,336,32,0,,,594,313,0,
1041083205660272749,"Blueground | S Loop, rooftop, close to grant park",107434423,Blueground,,Near South Side,41.8634989,-87.62704269999999,Entire home/apt,386,32,0,,,594,312,0,
